state_fips,county_fips,state,county,TOT_POP,MALE_PERC,FEMALE_PERC,WHITE_POP_PERC,BLACK_POP_PERC,ASIAN_POP_PERC,HISP_POP_PERC,AGE_OTO4,AGE_5TO14,AGE_15TO24,AGE_25TO34,AGE_35TO44,AGE_45TO54,AGE_55TO64,AGE_65TO74,AGE_75TO84,AGE_84PLUS
5,47,Arkansas,Franklin County,17810,0.5001684446939921,0.49983155530600787,0.9632790567097137,0.01639528354856822,0.012240314430095453,0.03419427288040427,993,2326,2194,2020,2121,2226,2487,1897,1108,438
5,49,Arkansas,Fulton County,12269,0.4907490423017361,0.5092509576982639,0.9819871220148342,0.012633466460184204,0.004727361643165702,0.015323172222675034,601,1443,1307,1105,1193,1517,1882,1780,1064,377
5,51,Arkansas,Garland County,99154,0.4806664380660387,0.5193335619339613,0.8944470218044658,0.09946144381467213,0.012828529358371825,0.0586058051112411,5336,11089,10648,11314,10876,11927,14332,13314,7493,2825
5,53,Arkansas,Grant County,18188,0.49400703760721354,0.5059929623927865,0.9612381790191334,0.03304376511985925,0.006542775456344843,0.02914009236859468,980,2337,2128,2196,2306,2449,2517,1897,1010,368
5,55,Arkansas,Greene County,45325,0.49175951461665746,0.5082404853833425,0.9668174296745725,0.02526199669056812,0.005780474351902923,0.02923331494760066,2968,6238,5626,6026,5787,6011,5427,4223,2256,763
5,57,Arkansas,Hempstead County,21741,0.48213053677383744,0.5178694632261626,0.6821673336093096,0.3149349155972586,0.00777333149349156,0.13168667494595465,1565,3198,2590,2415,2478,2567,3023,2131,1287,487
5,59,Arkansas,Hot Spring County,33701,0.5235156226818195,0.4764843773181805,0.8739800005934542,0.12266698317557342,0.0072104685320910356,0.03522150678021424,1716,3907,3980,4382,4179,4453,4715,3772,1912,685
5,61,Arkansas,Howard County,13341,0.48099842590510455,0.5190015740948954,0.7658346450790795,0.21947380256352597,0.007720560677610374,0.12570272093546211,939,1965,1600,1556,1515,1654,1718,1329,768,297
5,63,Arkansas,Independence County,37678,0.4875789585434471,0.5124210414565529,0.9569244652051595,0.0307606560857795,0.010855140931047296,0.06542279314188651,2422,5178,4813,4478,4569,4681,4934,3696,2088,819
5,65,Arkansas,Izard County,13593,0.5186493047892298,0.48135069521077023,0.9642463032443169,0.025380710659898477,0.007209593172956669,0.025895681600823953,585,1441,1346,1422,1445,1794,2054,1863,1198,445
5,67,Arkansas,Jackson County,16811,0.49657962048658616,0.5034203795134138,0.8069716257212539,0.18743679733507823,0.007257153054547618,0.02896912735708762,981,1839,1870,2445,2190,2163,2272,1785,929,337
5,69,Arkansas,Jefferson County,68114,0.49420089849370175,0.5057991015062983,0.41289602724843644,0.579132043339108,0.010834776991514226,0.021375928590304488,4158,8270,9553,8847,7827,8275,9407,7032,3398,1347
5,71,Arkansas,Johnson County,26742,0.4959988033804502,0.5040011966195498,0.9379627552165134,0.03006506618801885,0.027858798893126917,0.14116371251215318,1813,3681,3637,3311,3168,3269,3463,2548,1337,515
5,73,Arkansas,Lafayette County,6682,0.49131996408261,0.50868003591739,0.6245136186770428,0.36935049386411256,0.007033822208919485,0.027686321460640526,341,661,726,697,702,861,1088,858,548,200
5,75,Arkansas,Lawrence County,16434,0.4936108068638189,0.5063891931361811,0.9771814530850675,0.016855299987830107,0.004989655592065231,0.016794450529390288,960,2020,2172,1917,1836,2067,2220,1748,1075,419
5,77,Arkansas,Lee County,8985,0.5619365609348915,0.43806343906510853,0.4449638286032276,0.5488035614913745,0.0074568725653867554,0.025041736227045076,447,888,1018,1378,1127,1203,1160,979,534,251
5,79,Arkansas,Lincoln County,13383,0.6181723081521333,0.3818276918478667,0.6861690203990137,0.31069266980497645,0.005305237988492864,0.03915415078831353,537,1287,1773,2302,1959,1897,1579,1139,661,249
5,81,Arkansas,Little River County,12326,0.48158364432906053,0.5184163556709395,0.7782735680674996,0.2099626805127373,0.007220509492130456,0.03707609930228785,734,1533,1382,1397,1416,1576,1699,1528,809,252
5,83,Arkansas,Logan County,21737,0.4992409256107099,0.5007590743892901,0.9476928739016424,0.022082164052077104,0.026176565303399735,0.03105304319823343,1310,2503,2575,2465,2426,3033,3110,2457,1396,462
5,85,Arkansas,Lonoke County,73657,0.4928520032040403,0.5071479967959597,0.9178896778310276,0.07205017853021438,0.015667214249833687,0.047612582646591635,4988,10729,9256,10366,10123,9501,8886,5880,2974,954
5,87,Arkansas,Madison County,16481,0.49930222680662584,0.5006977731933742,0.9596505066440143,0.01431951944663552,0.010011528426673138,0.05982646684060433,1112,2098,1913,1920,1834,2096,2365,1851,985,307
5,89,Arkansas,Marion County,16722,0.49091017820834826,0.5090898217916517,0.9766176294701591,0.009628034924052146,0.009388829087429733,0.022844157397440498,837,1778,1416,1508,1476,1951,2988,2918,1432,418
5,91,Arkansas,Miller County,43592,0.49116810423930995,0.50883189576069,0.7319232886768214,0.26314461369058545,0.007799596256193797,0.0356028629106258,2878,5690,5253,5754,5484,5506,5663,4253,2296,815
5,93,Arkansas,Mississippi County,41239,0.4868449768423095,0.5131550231576906,0.6319018404907976,0.36676447052547345,0.007056427168457043,0.04182933630786392,2969,5921,5544,5418,4899,4986,5402,3619,1818,663
5,95,Arkansas,Monroe County,6900,0.46507246376811595,0.534927536231884,0.5843478260869566,0.41144927536231884,0.010434782608695653,0.029710144927536233,451,800,685,734,666,851,1112,883,517,201
5,97,Arkansas,Montgomery County,8924,0.4946212460779919,0.505378753922008,0.960667861945316,0.014567458538771852,0.01882563872702824,0.04560735096369341,420,899,923,778,801,1226,1466,1326,804,281
5,99,Arkansas,Nevada County,8326,0.4955560893586356,0.5044439106413644,0.6800384338217631,0.31972135479221714,0.006966130194571223,0.04215709824645688,484,1083,874,960,886,1084,1237,954,535,229
5,101,Arkansas,Newton County,7805,0.506598334401025,0.493401665598975,0.9762972453555413,0.010634208840486867,0.005893657911595131,0.020115310698270338,381,827,798,768,803,920,1239,1239,639,191
5,103,Arkansas,Ouachita County,23606,0.47428619842412945,0.5257138015758706,0.5870965008896043,0.4153181394560705,0.007201558925696857,0.02524781835126663,1328,3092,2584,2650,2531,2885,3726,2768,1388,654
5,105,Arkansas,Perry County,10352,0.4939142194744977,0.5060857805255023,0.9649343122102009,0.027627511591962906,0.006278979907264297,0.031394899536321484,620,1281,1191,1092,1165,1432,1480,1225,627,239
5,107,Arkansas,Phillips County,18029,0.4701314548782517,0.5298685451217483,0.3700149758722059,0.6279882411670087,0.006711409395973154,0.020688890121470963,1386,2485,2324,1950,1828,1998,2632,2012,1024,390
5,109,Arkansas,Pike County,10673,0.4999531528155158,0.5000468471844842,0.9457509603672819,0.041506605453012275,0.00993160311065305,0.0640869483744027,553,1323,1248,1155,1216,1494,1508,1231,739,206
5,111,Arkansas,Poinsett County,23974,0.48577625761241344,0.5142237423875865,0.9074413948444148,0.09401852006340201,0.0050054225410861766,0.03207641611746058,1622,3184,2863,3055,2690,3138,3126,2481,1402,413
5,113,Arkansas,Polk County,20049,0.4871564666566911,0.5128435333433089,0.9607960496782882,0.010274826674647115,0.012768716644221656,0.06583869519676792,1196,2550,2268,2044,2107,2396,2877,2637,1494,480
5,115,Arkansas,Pope County,64000,0.495640625,0.504359375,0.942265625,0.040625,0.016484375,0.093671875,4056,8123,10566,8629,7134,7625,7786,5770,3135,1176
5,117,Arkansas,Prairie County,8074,0.5032202130294773,0.49677978697052266,0.8755263809759722,0.12335892989843944,0.0033440673767649244,0.0182065890512757,430,898,866,851,782,1113,1214,991,677,252
5,119,Arkansas,Pulaski County,392680,0.4780762962208414,0.5219237037791586,0.5932795151268209,0.3880920851583987,0.028768972191097076,0.06244524803911582,25974,50565,48442,57998,50226,47372,51028,36823,16855,7397
5,121,Arkansas,Randolph County,17948,0.49442834856251394,0.5055716514374861,0.9654557610875864,0.01638065522620905,0.006685981724983285,0.021116558948072208,1139,2374,2044,2252,2075,2151,2334,1952,1099,528
5,123,Arkansas,St. Francis County,25439,0.5512402217068281,0.4487597782931719,0.45363418373363734,0.5378749164668423,0.00939502338928417,0.05444396399229529,1583,2912,2917,3783,3673,3167,3282,2505,1149,468
5,125,Arkansas,Saline County,121421,0.48993996096227177,0.5100600390377282,0.8981560026684017,0.08669011126576127,0.016710453710643135,0.04966192009619423,7084,16096,13817,15485,16439,15720,15216,12628,6871,2065
5,127,Arkansas,Scott County,10319,0.5074135090609555,0.4925864909390445,0.9318732435313499,0.013954840585328036,0.03575927899990309,0.07655780598895241,581,1384,1154,1177,1081,1337,1453,1205,726,221
5,129,Arkansas,Searcy County,7958,0.5011309374214626,0.4988690625785373,0.9731088213118874,0.010555415933651672,0.006031666247800955,0.026765518974616737,418,912,818,776,799,1001,1246,1125,621,242
5,131,Arkansas,Sebastian County,127753,0.48858343835369816,0.5114165616463019,0.8549623100827378,0.08429547642716805,0.05473061297973433,0.1460552785453179,8387,16911,16616,17316,15448,16225,16346,11920,6109,2475
5,133,Arkansas,Sevier County,17139,0.503063189217574,0.496936810782426,0.9067040084018905,0.05198669700682654,0.008693622731781318,0.3402182157652138,1353,2749,2324,2156,1946,2172,1946,1423,787,283
5,135,Arkansas,Sharp County,17366,0.49349303236208686,0.5065069676379131,0.9735690429575031,0.014741448808015662,0.007197973050788898,0.02343660025336865,938,1955,1855,1622,1746,2115,2605,2504,1508,518
5,137,Arkansas,Stone County,12457,0.4924941799791282,0.5075058200208717,0.9802520671108613,0.00899092879505499,0.00642209199646785,0.020390142088785423,596,1370,1200,1171,1274,1365,2065,1875,1144,397
5,139,Arkansas,Union County,39126,0.4865818126054286,0.5134181873945713,0.6565966365076931,0.3370904258038133,0.009277718141389358,0.04127690027091959,2568,5296,4583,4610,4616,4861,5575,4069,2114,834
5,141,Arkansas,Van Buren County,16603,0.49719930133108475,0.5028006986689153,0.9787387821478046,0.011263024754562428,0.005480937180027706,0.03065711016081431,802,1904,1665,1509,1703,2074,2621,2354,1417,554
5,143,Arkansas,Washington County,236961,0.4993859749072632,0.5006140250927368,0.8937546684897515,0.0464928827950591,0.0337692700486578,0.17136153206645818,16141,32396,43778,35828,31303,25879,23827,16544,8118,3147
5,145,Arkansas,White County,78727,0.48675803726802747,0.5132419627319725,0.9376325784038513,0.05611797731400917,0.011355697537058443,0.04401285454799497,4656,10307,12200,9719,9121,9960,9832,7451,4041,1440
5,147,Arkansas,Woodruff County,6490,0.4808936825885978,0.5191063174114021,0.726964560862866,0.27426810477657937,0.004930662557781202,0.021417565485362097,381,782,734,661,679,816,935,876,426,200
5,149,Arkansas,Yell County,21535,0.502019967494776,0.49798003250522405,0.9545855583933132,0.025168330624564663,0.01564894358021825,0.20534014395170652,1386,3021,2611,2462,2533,2761,2932,2108,1237,484
6,1,California,Alameda County,1666753,0.49200151432155814,0.5079984856784419,0.542355106005509,0.12932930074222154,0.34938350193459977,0.2238124065173424,96716,190795,193016,279197,251174,222163,203182,136407,63683,30420
6,3,California,Alpine County,1101,0.5340599455040872,0.4659400544959128,0.7366030881017257,0.019981834695731154,0.02633969118982743,0.11353315168029064,44,105,130,109,83,133,217,193,64,23
6,5,California,Amador County,39383,0.5440164537998629,0.4559835462001371,0.9261102506157479,0.035345199705456666,0.026635858111367847,0.14374222380214813,1615,3275,3267,4296,4631,5185,6481,6489,3058,1086
6,7,California,Butte County,231256,0.4944390632026845,0.5055609367973155,0.9018533573182966,0.031121354689175634,0.06477237347355312,0.16660324488878125,12803,25695,40694,30227,25286,24214,29345,25338,12076,5578
6,9,California,Calaveras County,45602,0.4977193982720056,0.5022806017279944,0.9475680891188983,0.01756501907811061,0.02896802771808254,0.12374457260646463,1955,4243,4334,4377,4279,5466,8395,7619,3801,1133
6,11,California,Colusa County,21627,0.5107504508253572,0.4892495491746428,0.9342026170989967,0.021500901650714384,0.022703102603227446,0.603319924168863,1543,3350,3007,2881,2612,2540,2531,1806,961,396
6,13,California,Contra Costa County,1150215,0.4890242259055916,0.5109757740944084,0.7019774563885882,0.11212947144664258,0.21202036141069278,0.2584342927191873,64973,148140,139695,147008,155434,161487,152035,106437,51764,23242
6,15,California,Del Norte County,27828,0.5457812275406065,0.4542187724593934,0.8343035791289349,0.045278137128072445,0.04495472186287193,0.20037372430645392,1560,3347,3063,3933,3690,3244,3973,3030,1439,549
6,17,California,El Dorado County,190678,0.49869937800899944,0.5013006219910006,0.9242282801371946,0.017311908033438572,0.06493669956680896,0.12922308813811767,8704,21966,20657,19448,21413,25549,32552,24944,11117,4328
6,19,California,Fresno County,994400,0.4988093322606597,0.5011906677393403,0.7950653660498793,0.06830953338696702,0.12382441673370877,0.5346711584875302,77299,160128,142491,152453,125643,110461,103812,71367,34930,15816
6,21,California,Glenn County,28047,0.507540913466681,0.49245908653331905,0.9198488251862944,0.020929154633294113,0.037187577994081365,0.42293293400363674,1995,4255,3728,3621,3250,3148,3597,2532,1376,545
6,23,California,Humboldt County,136373,0.4979944710463215,0.5020055289536786,0.8868104390165209,0.02747611330688626,0.04552220747508671,0.11846919844837321,7251,14603,21571,18134,17837,14486,18111,15426,6221,2733
6,25,California,Imperial County,181827,0.5127676307699076,0.48723236923009233,0.9158815797433825,0.03786566351531951,0.027685657245623586,0.8456169875761026,14889,28609,26652,26912,22203,20123,18859,13112,7218,3250
6,27,California,Inyo County,17987,0.5028075832545728,0.49719241674542725,0.8330460888419414,0.019069327847890144,0.02479568577305832,0.22655251014621672,1011,2102,1756,1956,2025,1959,2968,2318,1267,625
6,29,California,Kern County,896764,0.5126097836220009,0.4873902163779991,0.8515005062647475,0.07276050332082912,0.06494127774977586,0.5395466365732791,69785,147809,132114,139710,114367,100441,94191,59364,28602,10381
6,31,California,Kings County,151366,0.549634660359658,0.450365339640342,0.8433399838801316,0.0849332082502015,0.06024470488749124,0.549661086373426,11371,23375,22824,25742,20815,17366,14357,8979,4669,1868
6,33,California,Lake County,64382,0.4992078531266503,0.5007921468733497,0.9129104408064366,0.03280419993165792,0.024696343698549283,0.21305644434779908,3779,7505,6440,7366,6729,7683,10245,8966,4228,1441
6,35,California,Lassen County,30802,0.621875202908902,0.378124797091098,0.8464060775274332,0.09356535289916239,0.024349068242321928,0.19219531199272774,1533,2893,3879,5705,4495,3944,3686,2890,1207,570
6,37,California,Los Angeles County,10105518,0.4929875935107928,0.5070124064892072,0.7345197940372774,0.09973679726264403,0.17029201273997038,0.4863963430672233,603555,1214905,1329885,1640036,1381122,1348567,1211491,784621,399874,191462
6,39,California,Madera County,157672,0.48206403166066264,0.5179359683393373,0.8829976153026536,0.0486960271956974,0.03188898472778934,0.5831028971535847,11922,24426,21863,22025,19859,18118,17408,13300,6373,2378
6,41,California,Marin County,259666,0.4890474686712931,0.5109525313287069,0.8914952284858241,0.037525128434219346,0.08844438625002889,0.16115317369235865,11842,30182,26881,22521,30496,40312,39489,33470,16648,7825
6,43,California,Mariposa County,17471,0.5096445538320645,0.4903554461679354,0.931429225573808,0.021807566825024327,0.02489840306794116,0.11647873619140289,750,1573,1587,1869,1668,1971,3171,2839,1499,544
6,45,California,Mendocino County,87606,0.4954341026870306,0.5045658973129694,0.8976554117297902,0.01974750587859279,0.031344885053535144,0.2562039129739972,5160,10439,9497,9883,10476,10186,12599,12362,4889,2115
6,47,California,Merced County,274765,0.5045475224282568,0.4954524775717431,0.8481465980019289,0.05019198223936819,0.0915764380470584,0.6021036158171529,21174,45759,44508,40289,33731,30765,27694,18109,9012,3724
6,49,California,Modoc County,8777,0.49971516463484106,0.5002848353651589,0.9177395465420987,0.024267973111541528,0.018685199954426343,0.14218981428734193,435,972,832,883,897,975,1425,1394,713,251
6,51,California,Mono County,14250,0.531298245614035,0.4687017543859649,0.9340350877192982,0.01712280701754386,0.03319298245614035,0.27550877192982454,691,1480,1732,2086,1847,1888,2273,1470,578,205
6,53,California,Monterey County,435594,0.5091599057838262,0.49084009421617375,0.8598213014871646,0.04462641817839548,0.08785933690546702,0.5913120933713504,30950,64843,61270,62440,56814,51316,48760,34658,16117,8426
6,55,California,Napa County,139417,0.49772983208647437,0.5022701679135256,0.8668670248248062,0.032843914300264676,0.10312946053924557,0.3450153137709175,7049,16370,17208,17119,17633,18433,18940,15095,7908,3662
6,57,California,Nevada County,99696,0.49069170277644036,0.5093082972235596,0.9621549510511956,0.012146926657037394,0.02477531696356925,0.09673407157759589,4282,9643,9087,9616,11023,11451,17214,16926,7405,3049
6,59,California,Orange County,3185968,0.4936650336726546,0.5063349663273454,0.7477397764196,0.027990864942774064,0.2369559267387494,0.34157624935341474,187486,388315,414999,460579,412417,446562,405223,266049,141159,63179
6,61,California,Placer County,393149,0.48873836637000223,0.5112616336299978,0.8846086343854366,0.028238657608184174,0.10488898610959203,0.1425057675334288,20976,50447,44907,43147,51218,52705,52843,43688,23493,9725
6,63,California,Plumas County,18804,0.4977664326738992,0.5022335673261008,0.9437353754520315,0.01925122314401191,0.019623484365028716,0.0917889810678579,861,1774,1651,1881,1800,1988,3504,3349,1532,464
6,65,California,Riverside County,2450758,0.4983662197573159,0.5016337802426841,0.8293629970809031,0.0853784829020246,0.0866229958241491,0.49553852318343955,158812,349668,345080,342447,315283,305234,281112,200672,109494,42956
6,67,California,Sacramento County,1540975,0.4886334950274988,0.5113665049725011,0.6832771459627833,0.1350677330910625,0.20031019322182383,0.23447362870909652,98953,204845,191188,242588,205225,192101,188474,128725,61015,27861
6,69,California,San Benito County,61537,0.5012106537530266,0.49878934624697335,0.9095666022068024,0.023026796886426053,0.04886491054162537,0.6057493865479305,4072,9017,8502,8424,8136,7931,7518,4773,2188,976
